Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='158', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 1, 1, 2, 5, 1), service='ДТ-Зим', sum=56240, volume=760)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='371', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 4, 14, 6, 18, 49), service='АИ-95', sum=10780, volume=140)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='474', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 4, 14, 9, 59, 9), service='АИ-95', sum=12800, volume=200)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='2082', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 4, 14, 11, 43, 16), service='ДТ-Зим', sum=10800, volume=150)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='406', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 4, 14, 13, 21, 49), service='АИ-95', sum=41400, volume=600)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='632', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='7416021576238', code=None, date=datetime.datetime(2024, 4, 14, 13, 46, 7), service='ДТ-Зим', sum=7680, volume=120)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='37', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3980773458069', code=None, date=datetime.datetime(2024, 4, 14, 20, 51, 22), service='ДТ-Зим', sum=8040, volume=120)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='14', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 4, 14, 23, 15, 42), service='АИ-92', sum=11040, volume=160)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='692', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3980773458069', code=None, date=datetime.datetime(2024, 4, 15, 0, 3, 52), service='ДТ', sum=22200, volume=370)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='', code=None, date=datetime.datetime(2024, 4, 15, 0, 54, 53), service='Пополнение баланса', sum=14440, volume=0)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='451', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 4, 15, 5, 15, 9), service='ДТ', sum=48240, volume=670)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='', code=None, date=datetime.datetime(2024, 4, 15, 6, 16, 16), service='Пополнение баланса', sum=10880, volume=0)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='211', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 4, 15, 7, 27, 6), service='АИ-95', sum=18900, volume=270)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='585', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 4, 15, 13, 16, 58), service='ДТ-Зим', sum=31850, volume=490)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='55', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 4, 15, 16, 53, 55), service='ДТ', sum=50400, volume=720)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='169', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 4, 15, 16, 58, 11), service='АИ-92', sum=50400, volume=700)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='184', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3980773458069', code=None, date=datetime.datetime(2024, 4, 15, 19, 38, 48), service='ДТ', sum=9000, volume=120)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='375', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 4, 16, 4, 26, 51), service='АИ-92', sum=51000, volume=750)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='2006', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3980773458069', code=None, date=datetime.datetime(2024, 4, 16, 12, 40), service='АИ-95', sum=27360, volume=360)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='2039', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 4, 16, 14, 23, 27), service='АИ-92', sum=50050, volume=650)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='35', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6403076429836', code=None, date=datetime.datetime(2024, 4, 17, 1, 15, 51), service='АИ-92', sum=37200, volume=600)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='551', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 4, 17, 9, 48, 42), service='ДТ-Зим', sum=33390, volume=530)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='517', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 4, 18, 4, 54, 41), service='АИ-92', sum=42600, volume=710)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='2068', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 4, 18, 15, 23, 43), service='ДТ-Зим', sum=19520, volume=320)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='601', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 4, 18, 16, 34, 43), service='АИ-95', sum=24320, volume=320)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='591', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 4, 18, 17, 40, 31), service='АИ-92', sum=10140, volume=130)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='402', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 4, 18, 17, 43, 44), service='АИ-95', sum=37760, volume=590)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='1213', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 4, 19, 0, 0, 31), service='ДТ-Зим', sum=38710, volume=490)
